material name     |     G vrh     |     K vrh     |     Vicker's Hardness
Mg1.5Cl7W1    60.37051614008442GPa   73.99650672608344GPa   14.354038271169522GPa
Mg3.5Se6Br1    31.752313954142554GPa   71.38567673019561GPa   2.8603131428308233GPa
Mg3As1Te5.5    35.93962061147879GPa   66.35674815775155GPa   4.933337059684729GPa
Mg3P1Te4.5    42.421306651458515GPa   69.71957266568917GPa   7.016476352387482GPa
Mn1Se5.5Ho3    38.75781344408299GPa   70.44814455109824GPa   5.444873076080903GPa
N1.33333333P2.66666667Hf1    74.02243176564185GPa   99.93897592770477GPa   14.461150070254291GPa
N1.33333333Si1Yb2.66666667    64.23134238699377GPa   65.04990243911777GPa   19.497144515948353GPa
N1.33333333Si2Np1    65.24671886341989GPa   76.81240663192611GPa   16.03819486139969GPa
N1.33333333Si2Th1    70.08394319921939GPa   108.73433759252431GPa   11.372802559456344GPa
N1.33333333Si2U1    59.346128044773366GPa   71.61428158842311GPa   14.497824669973511GPa
N1.5As2.5Dy1    41.504983384189835GPa   75.18457530201569GPa   5.825214827193044GPa
N1.5As3.5Lu1    40.61662080718962GPa   72.17288856679032GPa   5.912662520036028GPa
N1.5P1Np1.5    56.59633048766046GPa   76.28672374962426GPa   11.952304360493693GPa
N1.66666667Se4Dy1    29.953481212478394GPa   70.02513460868771GPa   2.410630661757419GPa
N1.66666667Se4Er1    29.16801063883646GPa   70.53288751728773GPa   2.1206276892770823GPa
N1.66666667Se4Gd1    32.57160621004773GPa   69.65755052052513GPa   3.30652259960506GPa
N1.66666667Se4Ho1    29.597348523364868GPa   70.53288751728773GPa   2.253641389134544GPa
N1.66666667Se4Lu1    32.24267069816507GPa   68.34912069852564GPa   3.33415788007452GPa
N1.66666667Se4Sm1    31.154309441999928GPa   65.91047965449971GPa   3.222681604618173GPa
N1.66666667Se4Tb1    26.53428677625124GPa   69.17262780733327GPa   1.4369947429493601GPa
N1.66666667Se4Tm1    25.364732614111922GPa   69.32616751728773GPa   1.088880677443277GPa
N1.66666667Se4Y1    40.44186681813138GPa   74.15093831293693GPa   5.570028389595757GPa
N1Ca1.5Br6    36.31612680796443GPa   59.71050531708937GPa   6.141664669393155GPa
N1Ca3.5Te6    30.18906788028323GPa   44.213157921048705GPa   6.394440703663406GPa
N1Mg3Te4.5    42.471983705707586GPa   72.97009412456855GPa   6.5163503584022475GPa
N1O4.5Ti1    78.28494221230488GPa   131.7740189908217GPa   10.939090646415082GPa
N1O5.5Ca3    76.50848388369697GPa   141.49448920115054GPa   9.318989682166729GPa
N1O5.5Ga2    70.87483812416512GPa   119.30848501335375GPa   10.150375037855442GPa
N1O6.5Cr2    71.56925218953943GPa   109.40776893805864GPa   11.804325236830993GPa
N1O6.5Hf2    69.07387377350487GPa   129.7757713646313GPa   8.391717399907375GPa
N1O6.5Pu2    85.24400327418232GPa   127.24867316168717GPa   13.86167493328498GPa
N1O6.5Th2    76.0117678396543GPa   113.93610895665408GPa   12.692135118641488GPa
N1O6.5Zr2    71.87029736689746GPa   129.21418092484322GPa   9.27556122115087GPa
N1O6Ba3.5    52.70879960581663GPa   89.89044478653821GPa   7.891559086620985GPa
N1O6Mg3.5    106.28330654826301GPa   178.4776017656691GPa   13.715647981646569GPa
N1O6Sr3.5    60.89339768452066GPa   102.22344704756104GPa   9.071926956501867GPa
N1O6U1.5    70.70691355984195GPa   128.10890884040512GPa   9.049465340651542GPa
N1P2.5V1.25    88.70289331026942GPa   110.42308363079546GPa   18.344243211063883GPa
N1P3Dy1.33333333    65.67691441857797GPa   71.38455832535668GPa   17.983230537114792GPa
N1P3Er1.33333333    65.67691441857797GPa   72.00089107983318GPa   17.77323081067654GPa
N1P3Gd1.33333333    63.39138879955395GPa   70.1453187024272GPa   17.12679591635087GPa
N1P3Ho1.33333333    65.67691441857797GPa   72.00089107983318GPa   17.77323081067654GPa
N1P3Lu1.33333333    64.79641743101473GPa   71.07950769931884GPa   17.59496366192814GPa
N1P3Nd1.33333333    52.477358830662325GPa   71.52947052600571GPa   11.11995586349619GPa
N1P3Pu1.5    55.20659122831423GPa   78.61004128432847GPa   10.820214799074629GPa
N1P3Sm1.33333333    62.55342307895514GPa   68.15054350951195GPa   17.3372174820413GPa
N1P3Tb1.33333333    64.80895796075224GPa   71.82326857409211GPa   17.35256943322845GPa
N1P3Th1.5    60.18175762424233GPa   78.2404844146735GPa   13.16873141482031GPa
N1P3Tm1.33333333    64.67082145911586GPa   72.00445537525857GPa   17.216814927007125GPa
N1S5.5Ba3    42.35109718897938GPa   80.92078589128135GPa   5.389714401910068GPa
N1S5.5Pu2    52.88579456868654GPa   75.99885353881136GPa   10.333549020446448GPa
N1S5.5U2    51.91026105197452GPa   77.48848451316552GPa   9.615134890052396GPa
N1Sb2.5Gd1.5    38.963321510052886GPa   65.0315623099703GPa   6.360001693061285GPa
N1Sb2.5Ho1.5    37.87221915697573GPa   64.09949173802089GPa   6.056555502080931GPa
N1Sb2.5Pr1.5    41.26696842231604GPa   68.92657704302545GPa   6.671638287824145GPa
N1Sb2.5Sm1.5    38.9168172997843GPa   63.881271217518545GPa   6.537486386060891GPa
N1Se2.5Pu2    34.212721102340915GPa   60.72531499073262GPa   5.072101710199927GPa
N1Se3.5Hf1    27.98462775611561GPa   75.55195558597089GPa   1.3936584967587997GPa
N1Se4.5Nb1.5    29.42010820480454GPa   70.81464976908336GPa   2.174360005317544GPa
N1Se4.5Pm2    32.49007208680261GPa   67.87026295333682GPa   3.472728308188441GPa
N1Se5.5Ba3    35.83432591164233GPa   74.9553529279731GPa   3.8439378352547253GPa
N1Se5.5Sr3    38.21885111027381GPa   73.8615799324453GPa   4.796101383550682GPa
N1Si1.5La1    58.45427141872363GPa   68.06160281322036GPa   15.084103168109156GPa
N1Si2.5Pu1.25    50.94514822444568GPa   70.46779964380285GPa   10.641003830189176GPa
N1Sr3Te5.5    21.26314937834966GPa   39.27643122033601GPa   2.8328653853284846GPa
N1Te4.5Lu2    35.32508048265994GPa   63.81173966220487GPa   5.057164997138333GPa
N1Te4Tm1.66666667    33.524392948013386GPa   62.020938285032614GPa   4.599212096477016GPa
N1Te5.5Nd2    34.78969601593965GPa   66.49920882147165GPa   4.474473022579222GPa
N1Te5.5Pu2    36.48910959284204GPa   66.63122458500307GPa   5.108182345586558GPa
N1Te5.5Sm2    36.87684598235328GPa   69.29844342112298GPa   4.889262196615278GPa
N1V1.5Br4.5    31.283364529856172GPa   65.67006504251691GPa   3.294847270327316GPa
N1Zr1Te3.5    38.64680955704409GPa   60.16242649377426GPa   7.106570124140497GPa
N2.5Er1.5Ir1    60.079466231728226GPa   86.21502025822791GPa   11.390046830547181GPa
N2.5La1.5Bi1    29.622319445416977GPa   75.1573782831268GPa   1.8846634874873018GPa
N2.5Lu1.5Ir1    64.50557526335237GPa   82.5287256176868GPa   14.157150526083324GPa
N2.5P1Ba1.25    65.54027692242113GPa   102.50130262611299GPa   10.691424412397303GPa
N2.5P1La1.5    64.82251254640542GPa   105.20370791577596GPa   10.02664433901303GPa
N2.5P1Sr1.25    71.67566327008831GPa   116.47893510492045GPa   10.794244423326294GPa
N2.66666667Dy1.33333333Ir1    58.059866579464206GPa   96.73870399654757GPa   8.843501640742591GPa
N2.66666667Dy1.33333333Pt1    55.58267082795757GPa   103.23405503564618GPa   7.167771275677602GPa
N2.66666667Er1.33333333Pt1    56.85489770112982GPa   101.69073215044622GPa   7.767835731921682GPa
N2.66666667Ho1.33333333Pt1    59.84607172621772GPa   101.62461525613992GPa   8.790679365743793GPa
N2.66666667La1.33333333Pt1    32.64380892041359GPa   77.91843741262917GPa   2.5530472998144456GPa
N2.66666667Sm1.33333333Pt1    48.432779568028266GPa   88.23444696458826GPa   6.595176672388778GPa
N2.66666667Sn1La1.33333333    43.32830917045925GPa   76.2652411309378GPa   6.359275348330566GPa
N2.66666667Tb1.33333333Pt1    54.65006549972938GPa   96.745990646641GPa   7.6490549754311505GPa
N2Ge1Nd1.33333333    44.376130659771796GPa   79.8451382860922GPa   6.250102167682677GPa
N2Si3.5Ce1    63.947339356763635GPa   88.0441674971043GPa   12.665662124611922GPa
N4.5Se1La2.5    46.20606629393078GPa   97.68409565492526GPa   4.843010902559979GPa
N6Ce3.5Ir1    66.93696755077708GPa   82.32789482055833GPa   15.360473730322841GPa
N6Ce3.5Pb1    30.615411563070015GPa   81.2489207112647GPa   1.7246352078919438GPa
N6Ge1Ce3.5    47.32267110803787GPa   96.31848128988759GPa   5.3145024792443465GPa
Na1.5Br1.5Sb1    19.27036336065216GPa   36.045469353315404GPa   2.426208475922853GPa
Na1.5P1.5Br1    41.15132967953619GPa   67.12131882426917GPa   6.9276607819123495GPa
Na1.5P1Cl1.5    44.355110048686164GPa   61.57985179068987GPa   9.524860945308554GPa
Na2.5S1I4.5    13.209787746199204GPa   30.15758636256925GPa   0.4459438384805723GPa
Na3Se1Te3.5    17.605162566322953GPa   33.82021440430667GPa   1.9887521533389023GPa
Ni1Te5.5Ac3    26.050553432422376GPa   65.67576660479263GPa   1.564831210837168GPa
O1.33333333Si1Ta1.33333333    167.70978688852028GPa   154.87309727706065GPa   40.93980234801756GPa
O1.33333333Sn1Ta1.33333333    44.19118847141017GPa   135.59629345794372GPa   1.9415610995132502GPa
O1.5Al2Sb1    53.39548519465145GPa   95.65567626757911GPa   7.360217790310964GPa
O1.5As1Sb2    33.0779741086703GPa   75.03660053874557GPa   2.939517745164717GPa
O1.5Mn2Sb1    50.445528401276086GPa   85.01548157160364GPa   7.763936044036418GPa
O1.5P1Ce1.5    53.11728194420843GPa   80.14153826935237GPa   9.627152413682994GPa
O1.5P1Gd2    61.73199004051818GPa   67.04878593539075GPa   17.25341016818754GPa
O1.5P1Mn2    85.56285947769675GPa   119.90567502066659GPa   15.194837698147584GPa
O1.5P1Nd2    45.74448141118403GPa   72.52399839476405GPa   7.918445075710213GPa
O1.5P1W1.5    78.23758748381975GPa   133.28633214819854GPa   10.73962687765625GPa
O1.5P2Sb1    63.62353595709301GPa   117.71095638285637GPa   8.05410228113942GPa
O1.5Sb1La2    44.95696378464752GPa   69.38042316921604GPa   8.154277848328004GPa
O1.5Sb1Np1.5    33.23569169604839GPa   69.65348304090362GPa   3.5343615621104245GPa
O1.5Sb1U1.5    36.853491110514206GPa   75.71591808365635GPa   4.10478571668743GPa
O1F8.5Mn1.5    76.41247317387217GPa   91.097797711244GPa   17.57590983894849GPa
O1F8.5Tc1.5    75.07617483952993GPa   89.7705326604453GPa   17.294095404230333GPa
O1Fe2.5Sb1    41.6241999100169GPa   87.0358220024165GPa   4.473694589237003GPa
O1Fe3As1.33333333    44.991207122401164GPa   120.40373620068GPa   2.8603054953330815GPa
O1Ge2Re2.5    125.84167238852542GPa   183.14097984056295GPa   18.815385217079605GPa
O1P1.33333333Ge3    52.78901679285935GPa   94.60428950844353GPa   7.286752656819306GPa
O1Sb1.33333333Pb3    16.677360222953936GPa   44.5023678157208GPa   0.2904490810495748GPa
O2.5Al3Si1    100.46432793067736GPa   141.57561711469336GPa   16.85657537849572GPa
O2.5Mg1.5S1    70.23615852621329GPa   136.87528277147564GPa   8.021579260908604GPa
O2.5Mg1Cl3    60.237176647973854GPa   84.52322611893297GPa   11.795525222141883GPa
O2.5Mn2As1    70.20961537596705GPa   115.65156925927762GPa   10.414322023853854GPa
O2.5Na1Ni2    65.73313844010579GPa   109.40007681031062GPa   9.752370983226484GPa
O2.5S1Ce1    66.90468573072143GPa   86.02626925708844GPa   14.4256040034978GPa
O2.5S1Er1    61.881363892629196GPa   105.68876867342749GPa   8.942736201082733GPa
O2.5S1Gd1    70.45429982869697GPa   108.86888885613097GPa   11.48539122059904GPa
O2.5S1Ho1    59.99248370039768GPa   98.58950391464894GPa   9.268968644548076GPa
O2.5S1In1    62.58772430248168GPa   86.3943652534886GPa   12.423414619789904GPa
O2.5S1Lu1    60.68908449513742GPa   96.27884786605176GPa   9.872352952604123GPa
O2.5S1Pm1    71.60616471696086GPa   106.24220586289455GPa   12.335586436430937GPa
O2.5S1Sm1    69.74034769695415GPa   105.1752250885043GPa   11.815143724267255GPa
O2.5S1Ti1    78.85877973673007GPa   133.49208961446368GPa   10.90653285407842GPa
O2.5S1Tm1    61.82328370039769GPa   90.03942933399541GPa   11.38187724277407GPa
O2.5S1Y1    60.994842586934745GPa   118.09219253395115GPa   7.226349344677159GPa
O2.5Se1Ac1    31.514441941763124GPa   68.88137736344808GPa   3.0302490365695887GPa
O2.5Si1Dy3    62.86903299057063GPa   62.68664296594702GPa   19.625166306872785GPa
O2.5Si1Er3    61.205931084187306GPa   63.8242328663726GPa   18.13583684220972GPa
O2.5Si1Gd3    54.47769504919681GPa   65.59155337999769GPa   13.687135590079002GPa
O2.5Si1Ho3    62.41057940588586GPa   62.520298165478465GPa   19.405959398598203GPa
O2.5Si1Lu3    58.62082111407614GPa   67.6492283304956GPa   15.304317682016414GPa
O2.5Si1Nd3    50.30885828855034GPa   65.53991150324771GPa   11.524599981502188GPa
O2.5Si1Pm3    51.301015985711494GPa   69.13976508474848GPa   11.119503444420795GPa
O2.5Si1Pr3    50.96108027213959GPa   68.30738643612914GPa   11.15489366300568GPa
O2.5Si1Sm3    51.10475173961708GPa   67.93409766343399GPa   11.316498363513539GPa
O2.5Si1Tb3    60.58031960761786GPa   62.31154901371434GPa   18.348958018161955GPa
O2.5Tc2Sb1    45.93212124494251GPa   96.3366006079111GPa   4.888757683662974GPa
O2.5Ti1Sm1    76.43681449448242GPa   126.92157177802099GPa   10.96656336139839GPa
O2.66666667Pt1.16666667Ac1    35.75424889143982GPa   97.0619588706204GPa   2.038168016555068GPa
O2.66666667S1.16666667Nd1    61.86441694075497GPa   95.70160634701293GPa   10.407052852178953GPa
O2.66666667S1.16666667Sc1    68.50583078071455GPa   151.04492476748337GPa   6.4010777262429315GPa
O2.66666667Ti1.16666667Nd1    72.18457855916218GPa   129.20799564252158GPa   9.370617430786487GPa
O2.66666667Ti1.16666667Pr1    76.69419031097003GPa   125.45000509921655GPa   11.24221132222208GPa
O2.66666667Ti1.16666667Tb1    74.86243855438613GPa   127.05213847243677GPa   10.449444485039084GPa
O3.25S1Ac1.5    50.679586411175826GPa   80.63092375839057GPa   8.545296909163952GPa
O3.33333333S1.33333333Th1    72.92175343504681GPa   93.01164853032812GPa   15.499309626071383GPa
O3.5Al1Se2    63.48193274953286GPa   77.1822639197663GPa   15.042034215255086GPa
O3.5Cr1.5Tc1    83.35209639278574GPa   171.1729238611724GPa   8.458281043302293GPa
O3.5Gd1Pt2    37.691136258003475GPa   94.20897512085574GPa   2.723238942191238GPa
O3.5Ho1Pt2    61.83120742336531GPa   102.62289708429151GPa   9.343654587624819GPa
O3.5Nb2Nd1    62.86827710599823GPa   96.35558765273942GPa   10.681742205633153GPa
O3.5Nb2Pm1    67.54872866780798GPa   98.99788612901442GPa   12.035774989909944GPa
O3.5Nb2Tm1    69.16621723598348GPa   99.0240902153255GPa   12.668492030454342GPa
O3.5Os1Tl3    35.48946657480101GPa   60.63144366896564GPa   5.623786871858432GPa
O3.5P1Ta2    90.73986032653403GPa   196.00900097486124GPa   8.350179627863941GPa
O3.5S1Mn3    91.83429189592172GPa   139.81612604378032GPa   14.210820025850712GPa
O3.5S2Cr1    75.30737880582238GPa   82.39627040311154GPa   19.556308468663325GPa
O3.5Sc1Pt1    54.94586329114776GPa   135.4692603521666GPa   4.250404460070293GPa
O3.5Tb1Pt2    62.442547324843545GPa   99.71735604672826GPa   9.987832705662782GPa
O3.5Tc1Te1.5    43.74809593495089GPa   78.213611116759GPa   6.242149279935736GPa
O3.5Te3Tl1    29.579651284225005GPa   62.5233874339524GPa   3.043006670299622GPa
O3.5Ti1.5Pa1    81.48739497469278GPa   123.70818911188694GPa   13.102285473238922GPa
O3.66666667Nb1Mo1.33333333    71.44483633464861GPa   128.2748859797285GPa   9.252454945690745GPa
O3.66666667Nb1Tc1.33333333    88.17470120319655GPa   176.08667092530695GPa   9.235133852462193GPa
O3.66666667S1Hf1.33333333    81.53140410184436GPa   152.1776778182299GPa   9.64895415653042GPa
O3.66666667S1U1.33333333    67.69145627897235GPa   112.12417168805959GPa   10.045742303620365GPa
O3Ge1.5Ac1    44.489285855882464GPa   79.68307684421599GPa   6.313650818282458GPa
O3Ge1.5Pm1    44.95141898824461GPa   93.9007537773426GPa   4.826576793231105GPa
O3Ge1.5Pr1    44.94627440014873GPa   92.13769719241978GPa   5.00047427961511GPa
O3Ge1Pa2.5    47.82864024305091GPa   81.34467107507979GPa   7.322798260740475GPa
O3Ge1U2.5    40.587888716948974GPa   77.12595695031133GPa   5.236470036730669GPa
O3S1.5Ga1    65.26443646633815GPa   70.50698365033313GPa   18.055027679390697GPa
O3S1Dy1.33333333    70.32776318991287GPa   107.22456567472472GPa   11.699183510416143GPa
O3S1La1.33333333    48.15625027303081GPa   84.26552110199187GPa   7.024783988310073GPa
O3S1Pr1.33333333    62.058276008034944GPa   84.48099968280647GPa   12.598592007311757GPa
O3S1Tb1.33333333    65.57044083644497GPa   89.78990404290141GPa   12.998399356647004GPa
O3Sb1Te4.5    27.29908761369802GPa   61.18080520197885GPa   2.3843117500204487GPa
O3Te1.5Ac1    32.27523631660359GPa   67.02128405194495GPa   3.492723914541595GPa
O3Te1.5Pm1    28.155547331116807GPa   71.6074452671811GPa   1.7283944641328022GPa
O3Te1.5Sm1    30.981029287472246GPa   68.27349124316679GPa   2.913277066818975GPa
O4.5Ag1Ce2    39.40188942724006GPa   88.28535828387565GPa   3.6753286849046924GPa
O4.5Al1S3    62.323931079872594GPa   81.01041716069201GPa   13.506554161915481GPa
O4.5As1Tc3    59.91199600267556GPa   142.66473128748532GPa   4.943579494793868GPa
O4.5Br1Ba2    37.15349767750766GPa   77.63884364119691GPa   3.9982101491919595GPa
O4.5Br1Th1    59.24570595734036GPa   82.63963378236217GPa   11.754768800811025GPa
O4.5Ca2Br1    58.63100471354042GPa   89.62878846222188GPa   10.174370282262116GPa
O4.5Ce1.5Au1    47.48816479142606GPa   85.79508129098531GPa   6.578254058362553GPa
O4.5Cl1Sn1.5    75.9638540902907GPa   90.5184636503331GPa   17.516948624644527GPa
O4.5Cl1Zr1    72.94257924999994GPa   85.9378007145618GPa   17.30328443783099GPa
O4.5Co3Dy1    86.6328222288883GPa   128.63077294701256GPa   14.128889539291627GPa
O4.5Co3Er1    88.78685973566539GPa   124.4973422143801GPa   15.579955228782168GPa
O4.5Co3Gd1    83.18868471017726GPa   122.91397909633913GPa   13.82322573630412GPa
O4.5Co3Ho1    88.23222656008224GPa   127.57500008687546GPa   14.859120783263904GPa
O4.5Co3Lu1    88.36636291997709GPa   130.01408499872633GPa   14.5143842434233GPa
O4.5Co3Tb1    84.11613393539255GPa   128.36846116586779GPa   13.304103435106253GPa
O4.5Co3Tm1    85.74573877969443GPa   126.52678507970877GPa   14.150015671549717GPa
O4.5Cr3Gd1    77.68006288012297GPa   114.10356144141232GPa   13.273584537239326GPa
O4.5Cr3Ho1    78.44849159070628GPa   117.69994781627051GPa   12.966794208258543GPa
O4.5Cr3Tb1    76.85573687872366GPa   113.42810799133754GPa   13.083059963401208GPa
O4.5Dy1Pt3    66.76236887782883GPa   108.45672681963839GPa   10.238326821266833GPa
O4.5Er1Pt3    65.86685332296673GPa   108.69586663695692GPa   9.89499532811696GPa
O4.5Fe3Ac1    76.3307503639946GPa   114.38910626658145GPa   12.73466908146694GPa
O4.5Fe3Dy1    84.83792839141556GPa   122.29329222985238GPa   14.51638400840121GPa
O4.5Fe3Er1    83.4407039453551GPa   123.4257549693311GPa   13.830752638988535GPa
O4.5Fe3Gd1    84.87262717950419GPa   122.662592310502GPa   14.467228903805768GPa
O4.5Fe3Ho1    83.24882331174746GPa   123.4257549693311GPa   13.7628859601975GPa
O4.5Fe3La1    79.81113570203577GPa   121.59819986508768GPa   12.841148366830536GPa
O4.5Fe3Nd1    78.5689231972111GPa   119.16712325338862GPa   12.779458616389443GPa
O4.5Fe3Pm1    81.0531296565028GPa   119.02832441769691GPa   13.688223226364855GPa
O4.5Fe3Pr1    81.76423742520437GPa   118.13950226878633GPa   14.095288572659676GPa
O4.5Fe3Sm1    83.30232537144195GPa   119.86964189229755GPa   14.365747279667591GPa
O4.5Fe3Tb1    86.20823228499985GPa   122.22088021660038GPa   15.028429995156369GPa
O4.5Fe3Tm1    81.4902721287771GPa   123.4257549693311GPa   13.146404995688318GPa
O4.5Ga1Se3    62.061487207134306GPa   79.41438664237313GPa   13.770687691448053GPa
O4.5K1Ce2    48.60602536129154GPa   81.23032252311344GPa   7.636552044994987GPa
O4.5Lu1Pt3    44.19819743994228GPa   103.66150318465043GPa   3.767722093343586GPa
O4.5Mg3Au1    54.995695048544874GPa   102.65324054075535GPa   7.046177313920126GPa
O4.5Mg3Rh1    74.00701710354447GPa   108.07909941497199GPa   12.92671197400068GPa
O4.5Mg3Tl1    55.09546550454149GPa   100.07088751407413GPa   7.383129128253861GPa
O4.5Na1Ce2    51.49421196095376GPa   99.50882899474685GPa   6.282563442256249GPa
O4.5Nb3Yb1    73.24399780455184GPa   95.14130400499056GPa   15.155703472864701GPa
O4.5Ni3Ac1    65.25958861823715GPa   111.57898353170862GPa   9.304370195451352GPa
O4.5Ni3Dy1    86.02055608696003GPa   121.75607710000968GPa   15.03984825206501GPa
O4.5Ni3Er1    82.38029444955731GPa   125.86604520172449GPa   13.084475773515948GPa
O4.5Ni3Gd1    73.153823279465GPa   117.77649969022399GPa   11.113260865594581GPa
O4.5Ni3Ho1    82.38029444955731GPa   122.99515710000968GPa   13.52460106851198GPa
O4.5Ni3La1    70.84871564507657GPa   120.34238413788326GPa   10.009866751285115GPa
O4.5Ni3Lu1    80.50522134753366GPa   125.86604520172449GPa   12.447498238372003GPa
O4.5Ni3Nd1    69.76673137668905GPa   118.94011010855242GPa   9.83804054519827GPa
O4.5Ni3Pm1    75.23093929930013GPa   122.29461958814767GPa   11.185322881203234GPa
O4.5Ni3Pr1    69.9340351136637GPa   124.11030550094985GPa   9.266009255813357GPa
O4.5Ni3Sm1    75.23093929930013GPa   122.31417253534981GPa   11.182669775020326GPa
O4.5Ni3Tb1    79.74213899098783GPa   123.09992310348974GPa   12.59159776268599GPa
O4.5Ni3Tm1    80.11816450674304GPa   123.84025830613042GPa   12.610956786407133GPa
O4.5Os1Np1    77.54406526716909GPa   140.0733481331881GPa   9.762970972036605GPa
O4.5P1Re3    88.05043163402178GPa   144.545254293482GPa   12.375500773740967GPa
O4.5Rb1Ce2    46.57247378411671GPa   79.02292171232486GPa   7.191211681660686GPa
O4.5Rh1Ba3    59.91969437858938GPa   73.88450243363408GPa   14.157626217375764GPa
O4.5S2.5Os1    75.36404364249866GPa   87.18228901011219GPa   18.14229267038627GPa
O4.5S2Ta1    75.95287900941138GPa   76.90887561672757GPa   21.819479934075403GPa
O4.5S3Bi1    75.49833974755387GPa   89.85437136106694GPa   17.472423605351498GPa
O4.5Se3Er1    41.25364014383943GPa   75.46665279658595GPa   5.693463537951994GPa
O4.5Se3In1    48.70601794852992GPa   79.6354743505659GPa   7.925537529835587GPa
O4.5Se3Lu1    45.6266513560114GPa   69.8853237813916GPa   8.350814682883238GPa
O4.5Se3Nd1    43.62971097810427GPa   69.28187284804278GPa   7.60041922388568GPa
O4.5Se3Tm1    48.136423484130155GPa   75.09988383993223GPa   8.462348487066494GPa
O4.5Sn3Ac1    41.21777301370805GPa   74.93582076515355GPa   5.75218836254712GPa
O4.5Sn3Dy1    37.441251097181315GPa   73.92373774306405GPa   4.512468780242758GPa
O4.5Sn3Er1    39.1558756846663GPa   74.94637774306405GPa   4.997060274686669GPa
O4.5Sn3Gd1    36.54246913028025GPa   75.14829855627013GPa   4.061791363968152GPa
O4.5Sn3Ho1    36.31030750342397GPa   73.64271774306405GPa   4.1505696709536055GPa
O4.5Sn3La1    44.296340101117394GPa   73.10920092156358GPa   7.222527326105574GPa
O4.5Sn3Lu1    41.99081233248202GPa   75.05251696956383GPa   6.025855884218169GPa
O4.5Sn3Nd1    34.074393540427344GPa   69.2898831039808GPa   3.86843310799605GPa
O4.5Sn3Pm1    37.69858011822315GPa   76.214850438562GPa   4.336586202860296GPa
O4.5Sn3Pr1    39.59586780096968GPa   73.84284734265695GPa   5.298214208085538GPa
O4.5Sn3Sm1    37.77571239535667GPa   75.29496111426218GPa   4.468305948690669GPa
O4.5Sn3Tb1    34.429533348842114GPa   72.29247094170961GPa   3.6558764110740603GPa
O4.5Sn3Tm1    38.43708607522036GPa   74.59161094170962GPa   4.784303533881898GPa
O4.5Sr3Au1    36.52789834531837GPa   71.03269303141576GPa   4.5375486968028635GPa
O4.5Sr3Tl1    39.235310572650455GPa   77.66215045527605GPa   4.698183957131916GPa
O4.5Te2Ta1    52.861542413825106GPa   93.64906390552693GPa   7.434733781690312GPa
O4.5Te3La1    36.573872994735545GPa   64.71829793938835GPa   5.423514453579376GPa
O4.5Te3Nd1    33.20846850128955GPa   65.62772626300162GPa   3.9956732101583174GPa
O4.5Te3Pr1    32.897456897532585GPa   66.03967085179568GPa   3.8309034318440167GPa
O4.5Ti2Dy1    84.4749916206501GPa   155.8049991219603GPa   10.095367407198513GPa
O4.5Ti2Eu1    78.50631159304152GPa   153.9315758168545GPa   8.679226892177233GPa
O4.5Ti2Ho1    84.67365001863845GPa   156.79988817813205GPa   10.051898969126528GPa
O4.5Ti2Pm1    85.39527878250527GPa   155.538775399502GPa   10.373502740426382GPa
O4.5Ti2Tm1    84.70914987287969GPa   156.92440312356106GPa   10.049379007456668GPa
O4.5V2.5Zr1    95.77240957164945GPa   161.1627850425608GPa   12.689429383800288GPa
O4.5V3Dy1    90.70210314896238GPa   136.76905209106923GPa   14.279958239225262GPa
O4.5V3Er1    90.76838927217248GPa   135.16826610399525GPa   14.542109597253539GPa
O4.5V3Gd1    87.51799568200573GPa   133.0940341812294GPa   13.755034194745623GPa
O4.5V3Ho1    90.70210314896238GPa   136.4022831344155GPa   14.33433316227509GPa
O4.5V3La1    84.76924920689143GPa   132.58368116314077GPa   12.91383647739049GPa
O4.5V3Lu1    88.85986995553348GPa   129.40256121333442GPa   14.784239232527948GPa
O4.5V3Nd1    82.79266036259678GPa   132.10052461312034GPa   12.33371393047831GPa
O4.5V3Pm1    87.93576719205065GPa   132.55272658720486GPa   13.976408201948953GPa
O4.5V3Pr1    83.2959848548474GPa   135.6093271386914GPa   12.029566265433605GPa
O4.5V3Sm1    86.74412448369613GPa   132.5464471551306GPa   13.57565307065996GPa
O4.5V3Tb1    86.92629970646098GPa   136.30338143680387GPa   13.101546184930761GPa
O4.5V3Tm1    85.47251850500794GPa   135.025253586619GPa   12.805198439815719GPa
O4.5V3Yb1    88.68126427325862GPa   137.25784967465586GPa   13.540796732960708GPa
O4.5Y1Pt3    40.20382468357193GPa   100.48587904334937GPa   2.9436925798290936GPa
O4.5Y1W1.5    72.82741103862722GPa   123.82894089553838GPa   10.205521893197268GPa
O4.5Y2Au1    41.19327845087135GPa   86.75395453774183GPa   4.366340588727474GPa
O4.5Zn3I1    48.48309444710649GPa   100.81321002217905GPa   5.2248051436476945GPa
O4Al1.66666667Au1    71.27760977782488GPa   110.84937278568559GPa   11.475209025533253GPa
O4Au1Ac1.66666667    35.60120586430184GPa   84.18465446632304GPa   2.906470327138006GPa
O4La1.33333333Pt1    37.845090001621124GPa   86.67866779626118GPa   3.354471496949505GPa
O4P1.33333333Np1    80.20480070099319GPa   124.88417033703287GPa   12.487737695213537GPa
O4P1.33333333Pa1    81.23585706062649GPa   117.24011469896129GPa   14.05368087498264GPa
O4P1.33333333U1    80.12539970448219GPa   126.04269963680008GPa   12.294701573422186GPa
O4Pd1Dy1.33333333    53.008319683438174GPa   110.18144780653328GPa   5.669356579873156GPa
