material name     |     G vrh     |     K vrh     |     Vicker's Hardness
Mg1.5Cl7W1    67.11115817709374GPa   99.30341895640626GPa   11.811759029273253GPa
Mg3.5Se6Br1    43.7435184752612GPa   72.01714798300085GPa   7.177322484004797GPa
Mg3As1Te5.5    36.780998263448794GPa   65.63796915547852GPa   5.368117139403342GPa
Mg3P1Te4.5    43.63193556268979GPa   62.82918636058027GPa   8.886061608876718GPa
Mn1Se5.5Ho3    46.412311479170825GPa   132.15458307856738GPa   2.550154217234395GPa
N1.33333333P2.66666667Hf1    73.81185295159224GPa   96.0263353075684GPa   15.205164167556237GPa
N1.33333333Si1Yb2.66666667    61.43308593011533GPa   71.75966704650352GPa   15.54795364933885GPa
N1.33333333Si2Np1    71.09575758609856GPa   93.62881500697915GPa   14.55765531154465GPa
N1.33333333Si2Th1    67.26637651467989GPa   98.31472521876876GPa   12.047065743989425GPa
N1.33333333Si2U1    71.13111419615365GPa   104.10062389469633GPa   12.522948444023694GPa
N1.5As2.5Dy1    57.234426564173994GPa   129.37844562063842GPa   5.219400891686629GPa
N1.5As3.5Lu1    50.59065829815658GPa   112.65145594873495GPa   4.782898366701433GPa
N1.5P1Np1.5    60.001579790550316GPa   67.37315246964495GPa   16.159133843821454GPa
N1.66666667Se4Dy1    42.074654024310796GPa   87.96837161732786GPa   4.521838426074491GPa
N1.66666667Se4Er1    43.445682916092444GPa   87.29618577411951GPa   5.029007507859907GPa
N1.66666667Se4Gd1    42.30560326277505GPa   88.39538391646525GPa   4.551542668305902GPa
N1.66666667Se4Ho1    43.47633444230454GPa   87.4662400874327GPa   5.020667929495877GPa
N1.66666667Se4Lu1    40.78619602871205GPa   84.08517248555737GPa   4.508599581432947GPa
N1.66666667Se4Sm1    42.411698563814134GPa   88.47570220522819GPa   4.576754896319034GPa
N1.66666667Se4Tb1    42.12275541715618GPa   87.73855953062598GPa   4.560039179079GPa
N1.66666667Se4Tm1    43.27764291609245GPa   87.2467699333251GPa   4.979870878833469GPa
N1.66666667Se4Y1    49.66506080771435GPa   97.52123007795373GPa   5.919765174838323GPa
N1Ca1.5Br6    45.32528816855016GPa   84.1112774038247GPa   6.032921901500227GPa
N1Ca3.5Te6    31.28295091262995GPa   61.84412843159832GPa   3.7526745403379485GPa
N1Mg3Te4.5    42.834550368042784GPa   68.45944470215245GPa   7.4081080763139GPa
N1O4.5Ti1    82.6124432966357GPa   158.27454709492926GPa   9.363283466875636GPa
N1O5.5Ca3    77.08534936812396GPa   149.85042237478115GPa   8.672012855374222GPa
N1O5.5Ga2    84.85847654838918GPa   141.13907165093815GPa   11.818451920092768GPa
N1O6.5Cr2    78.60604308156479GPa   130.14866825763838GPa   11.244941801839557GPa
N1O6.5Hf2    87.66683526226467GPa   127.13620300839537GPa   14.7300920729245GPa
N1O6.5Pu2    72.67067606850539GPa   124.64176285638959GPa   10.055364473684175GPa
N1O6.5Th2    70.76531491957931GPa   117.75252989856665GPa   10.317714050771833GPa
N1O6.5Zr2    87.91602091617902GPa   132.06867096474645GPa   14.042511764636714GPa
N1O6Ba3.5    58.03263486372391GPa   102.47157845662899GPa   8.062896643718322GPa
N1O6Mg3.5    73.167006223854GPa   160.3601518238697GPa   6.8387622181091725GPa
N1O6Sr3.5    64.34715986331341GPa   109.54794320462861GPa   9.26484646444916GPa
N1O6U1.5    72.89145518338569GPa   124.87363045416205GPa   10.096543835193518GPa
N1P2.5V1.25    78.99082057536654GPa   109.78580793987534GPa   14.532260566019545GPa
N1P3Dy1.33333333    59.943427402537715GPa   74.24533433738019GPa   14.07196560977621GPa
N1P3Er1.33333333    58.96060902301996GPa   73.56280794722744GPa   13.76393730717151GPa
N1P3Gd1.33333333    64.36738818371563GPa   78.94131074268341GPa   15.004976463937258GPa
N1P3Ho1.33333333    59.87036644860309GPa   74.29477580328556GPa   14.02220142909622GPa
N1P3Lu1.33333333    63.45917468872149GPa   71.50514673529655GPa   16.71664688638366GPa
N1P3Nd1.33333333    47.41978693704047GPa   75.38961900192477GPa   8.114363051220957GPa
N1P3Pu1.5    56.23036952885687GPa   71.89322865171036GPa   12.845430591033821GPa
N1P3Sm1.33333333    57.179009166120956GPa   74.36551524068102GPa   12.684674537306684GPa
N1P3Tb1.33333333    58.909026868207796GPa   78.61418005576775GPa   12.486850275658178GPa
N1P3Th1.5    68.4393279755212GPa   71.09879624684673GPa   19.662756529005037GPa
N1P3Tm1.33333333    58.96385794375508GPa   72.71429402439021GPa   13.994683391846706GPa
N1S5.5Ba3    49.77691399429283GPa   75.04382044255341GPa   9.1673389151242GPa
N1S5.5Pu2    41.90378336316504GPa   76.7440724304226GPa   5.761570506745205GPa
N1S5.5U2    52.86638194242973GPa   76.44007365367843GPa   10.235016635903333GPa
N1Sb2.5Gd1.5    44.42145204285496GPa   74.49154714994403GPa   7.050556040761974GPa
N1Sb2.5Ho1.5    46.72600042851823GPa   97.09326330500207GPa   5.055529810949196GPa
N1Sb2.5Pr1.5    47.09344231100755GPa   68.78847038980098GPa   9.223124868299129GPa
N1Sb2.5Sm1.5    46.51193496276545GPa   74.3653140652461GPa   7.916970657269834GPa
N1Se2.5Pu2    38.70117751704194GPa   62.92466887131943GPa   6.6131436350457715GPa
N1Se3.5Hf1    46.619685621696206GPa   90.85491448977065GPa   5.671645836020973GPa
N1Se4.5Nb1.5    49.666435439629076GPa   135.6934380346639GPa   3.060754549758717GPa
N1Se4.5Pm2    38.267046637838554GPa   64.9906010020019GPa   6.075125260605635GPa
N1Se5.5Ba3    38.97699717702328GPa   68.1116304180336GPa   5.872168986259892GPa
N1Se5.5Sr3    42.42559857430414GPa   70.8481450428286GPa   6.83179402444291GPa
N1Si1.5La1    68.29824685004566GPa   86.14270852303414GPa   15.039026416244198GPa
N1Si2.5Pu1.25    65.99827451291705GPa   97.53403127692782GPa   11.689159659462332GPa
N1Sr3Te5.5    29.321997154762958GPa   61.602032047627354GPa   3.055199777401037GPa
N1Te4.5Lu2    39.547052775083706GPa   75.98413254604706GPa   5.007915427067088GPa
N1Te4Tm1.66666667    39.559315729559046GPa   67.87679028018323GPa   6.142977910135835GPa
N1Te5.5Nd2    44.65823558196297GPa   66.24403836617773GPa   8.637654994030129GPa
N1Te5.5Pu2    38.61552623956364GPa   61.71114832176744GPa   6.796519036505673GPa
N1Te5.5Sm2    45.974567008470274GPa   67.786690490512GPa   8.920912026219025GPa
N1V1.5Br4.5    48.458607713786726GPa   98.34558368911387GPa   5.459268164710297GPa
N1Zr1Te3.5    47.76732107263871GPa   68.09128539575508GPa   9.681995842841363GPa
N2.5Er1.5Ir1    80.8884497947636GPa   140.17008606565636GPa   10.733589973035759GPa
N2.5La1.5Bi1    46.77821175659262GPa   64.39185997254894GPa   10.05041451033781GPa
N2.5Lu1.5Ir1    74.50957772807504GPa   138.53587670581194GPa   9.054088998929691GPa
N2.5P1Ba1.25    54.66893511715843GPa   90.81706592431209GPa   8.47384127921219GPa
N2.5P1La1.5    59.565415363644526GPa   85.25005549602584GPa   11.362565017085801GPa
N2.5P1Sr1.25    58.7211585786383GPa   99.66028928363312GPa   8.667925255135682GPa
N2.66666667Dy1.33333333Ir1    79.22758424986361GPa   142.6233799441237GPa   9.97642182358129GPa
N2.66666667Dy1.33333333Pt1    63.5675745554869GPa   154.7802862612313GPa   5.012005531833159GPa
N2.66666667Er1.33333333Pt1    64.04019165313566GPa   147.73836720048325GPa   5.5713098290663545GPa
N2.66666667Ho1.33333333Pt1    63.80196356143802GPa   157.6128298710662GPa   4.894626919271479GPa
N2.66666667La1.33333333Pt1    49.16767625216127GPa   77.10412671858685GPa   8.53578149466744GPa
N2.66666667Sm1.33333333Pt1    55.416648798140116GPa   80.0755176077614GPa   10.615197254153646GPa
N2.66666667Sn1La1.33333333    46.85384993196535GPa   73.71165943823131GPa   8.173021270077973GPa
N2.66666667Tb1.33333333Pt1    63.47843709048757GPa   146.39524818565798GPa   5.530460067867544GPa
N2Ge1Nd1.33333333    46.775862641843105GPa   68.54468027005531GPa   9.129111013535688GPa
N2Si3.5Ce1    70.89956810468806GPa   98.43636737611133GPa   13.478492120870378GPa
N4.5Se1La2.5    49.603813449846314GPa   87.4852893835547GPa   7.106364262190816GPa
N6Ce3.5Ir1    55.222373932592106GPa   86.54771062261725GPa   9.355289163679767GPa
N6Ce3.5Pb1    51.933790352524184GPa   81.34536292524136GPa   8.92766420890316GPa
N6Ge1Ce3.5    51.98473043928639GPa   83.96002076808313GPa   8.514024508280242GPa
Na1.5Br1.5Sb1    20.52880907974926GPa   47.15050823689931GPa   1.4284253105676354GPa
Na1.5P1.5Br1    38.880182623971166GPa   69.177061012119GPa   5.674560697249667GPa
Na1.5P1Cl1.5    36.83005087643392GPa   80.48967103941311GPa   3.6069205871836765GPa
Na2.5S1I4.5    13.828741101393494GPa   47.76164106536783GPa   -0.8193757978891849GPa
Na3Se1Te3.5    21.597044478480733GPa   55.521980177921336GPa   0.9982324934469657GPa
Ni1Te5.5Ac3    45.436714081447924GPa   74.6993150512774GPa   7.423142824652187GPa
O1.33333333Si1Ta1.33333333    105.65223144107837GPa   151.91262212726693GPa   16.974331457994015GPa
O1.33333333Sn1Ta1.33333333    49.1323804092354GPa   134.87821435255057GPa   2.98892093607735GPa
O1.5Al2Sb1    53.463434564725894GPa   90.22096277613788GPa   8.118854602868534GPa
O1.5As1Sb2    46.29924620043965GPa   81.87706643843052GPa   6.676367747532073GPa
O1.5Mn2Sb1    67.98968186297002GPa   145.91486659874676GPa   6.6598639953316GPa
O1.5P1Ce1.5    52.78840979008717GPa   63.31907323211944GPa   13.454692827274386GPa
O1.5P1Gd2    64.71033272480673GPa   63.886483055519875GPa   20.278779876680158GPa
O1.5P1Mn2    75.49258190742223GPa   116.21185377705093GPa   12.149873381465405GPa
O1.5P1Nd2    52.85417428363512GPa   57.88464722999099GPa   15.31618352979011GPa
O1.5P1W1.5    79.29328217865948GPa   156.75136767243876GPa   8.635702329896263GPa
O1.5P2Sb1    64.11063472178293GPa   106.51500163791302GPa   9.592781543457386GPa
O1.5Sb1La2    41.511349474421834GPa   64.15562499345506GPa   7.627917506195837GPa
O1.5Sb1Np1.5    36.174097379258576GPa   66.12860533204615GPa   5.056796788400838GPa
O1.5Sb1U1.5    44.6626471437219GPa   75.02466336539543GPa   7.062219297032881GPa
O1F8.5Mn1.5    73.9467948271505GPa   123.17239268664376GPa   10.648433584743305GPa
O1F8.5Tc1.5    74.24687162766861GPa   114.3164725245911GPa   11.999709637400002GPa
O1Fe2.5Sb1    56.811730219955045GPa   127.4614357924602GPa   5.256110757721448GPa
O1Fe3As1.33333333    61.298279372406995GPa   141.15284994257252GPa   5.372686737489893GPa
O1Ge2Re2.5    93.06633918661686GPa   189.14699947409406GPa   9.371025420759185GPa
O1P1.33333333Ge3    50.53894779316868GPa   81.29867887929932GPa   8.378795386008024GPa
O1Sb1.33333333Pb3    24.510822918148932GPa   49.87021812182625GPa   2.66081306402279GPa
O2.5Al3Si1    64.12525613132921GPa   120.95322213883927GPa   7.856846090024204GPa
O2.5Mg1.5S1    72.77252455432118GPa   117.11958934156623GPa   11.07622798520053GPa
O2.5Mg1Cl3    62.74715807765264GPa   109.41072239634194GPa   8.751884273827079GPa
O2.5Mn2As1    66.77523346608886GPa   130.49356836141806GPa   7.665735118594855GPa
O2.5Na1Ni2    48.582302624237634GPa   96.55565259290292GPa   5.6817872521156705GPa
O2.5S1Ce1    57.92985109351398GPa   94.6174666429085GPa   9.107020829160792GPa
O2.5S1Er1    71.80454067483667GPa   96.04404180858957GPa   14.341481383883874GPa
O2.5S1Gd1    70.66035398768027GPa   92.45488386993266GPa   14.627698218811773GPa
O2.5S1Ho1    72.85802685598681GPa   95.09850180858957GPa   14.997601953665413GPa
O2.5S1In1    80.72518398229273GPa   110.06089787699459GPa   15.160182004897734GPa
O2.5S1Lu1    80.7007884385392GPa   96.04547853049586GPa   18.286413472765908GPa
O2.5S1Pm1    62.19757363244593GPa   95.508186261246GPa   10.566096082393273GPa
O2.5S1Sm1    64.03484237163529GPa   95.55774853593313GPa   11.268541004994255GPa
O2.5S1Ti1    79.99483092489672GPa   103.1784229925707GPa   16.275456731831408GPa
O2.5S1Tm1    72.11288249557124GPa   94.29443503133538GPa   14.852287146746086GPa
O2.5S1Y1    73.62423141334367GPa   98.80089144910735GPa   14.529972885209869GPa
O2.5Se1Ac1    44.32082287844628GPa   81.51191786582781GPa   6.009444422257346GPa
O2.5Si1Dy3    59.08174077717854GPa   97.73389582301053GPa   9.06639701041941GPa
O2.5Si1Er3    65.66645499210185GPa   102.71206641185418GPa   10.704741481431919GPa
O2.5Si1Gd3    64.9744903609666GPa   96.50885501854762GPa   11.46938832171105GPa
O2.5Si1Ho3    61.940188103283425GPa   103.35535095422966GPa   9.279260076303899GPa
O2.5Si1Lu3    69.12959514279704GPa   107.96644046860256GPa   11.147915675673378GPa
O2.5Si1Nd3    55.96314171266258GPa   70.32238476650751GPa   13.124960467272622GPa
O2.5Si1Pm3    57.641924978460885GPa   72.7019860653951GPa   13.334915002051705GPa
O2.5Si1Pr3    56.730305165142916GPa   70.20869749697619GPa   13.546195787450635GPa
O2.5Si1Sm3    55.5854915555033GPa   72.33512953329029GPa   12.416958492063431GPa
O2.5Si1Tb3    57.904277767398135GPa   95.67485179354401GPa   8.941359164667809GPa
O2.5Tc2Sb1    63.423384164058305GPa   135.64815582975163GPa   6.312224922488285GPa
O2.5Ti1Sm1    82.15153077589832GPa   104.98962736906773GPa   16.789699431659GPa
O2.66666667Pt1.16666667Ac1    44.22719444630382GPa   144.27087817155203GPa   1.602309554916344GPa
O2.66666667S1.16666667Nd1    58.19129230866295GPa   92.13252644086693GPa   9.589039672946011GPa
O2.66666667S1.16666667Sc1    73.1081310703728GPa   96.86973783562708GPa   14.719426503702671GPa
O2.66666667Ti1.16666667Nd1    86.4441946673781GPa   121.10053055117154GPa   15.311356099007458GPa
O2.66666667Ti1.16666667Pr1    85.7152092784914GPa   116.55550290301022GPa   15.867016823918402GPa
O2.66666667Ti1.16666667Tb1    78.15674300750247GPa   169.90483019085644GPa   7.323938806869116GPa
O3.25S1Ac1.5    56.35530308710854GPa   90.77976888029461GPa   9.108025773093159GPa
O3.33333333S1.33333333Th1    64.50348166496713GPa   95.4381279202085GPa   11.473507791973823GPa
O3.5Al1Se2    70.94182211196461GPa   94.83900515367144GPa   14.230140651067831GPa
O3.5Cr1.5Tc1    81.02064762225051GPa   165.69314288594575GPa   8.32476400033379GPa
O3.5Gd1Pt2    58.06050712759859GPa   156.89959896817334GPa   3.726099661432623GPa
O3.5Ho1Pt2    58.759777660605195GPa   148.4414478377919GPa   4.329023015809583GPa
O3.5Nb2Nd1    83.32661874671014GPa   148.513932528453GPa   10.521904721678574GPa
O3.5Nb2Pm1    85.01045985666725GPa   150.6681034960547GPa   10.771113275975376GPa
O3.5Nb2Tm1    72.9167959725122GPa   144.7540165716769GPa   8.024389896223557GPa
O3.5Os1Tl3    54.342227956016785GPa   91.39351146398403GPa   8.2700340203225GPa
O3.5P1Ta2    83.18825118225847GPa   133.47792740620585GPa   12.276002973229176GPa
O3.5S1Mn3    85.00154287222207GPa   131.07891844656405GPa   13.2054319424096GPa
O3.5S2Cr1    72.64349466899257GPa   103.5654769111732GPa   13.204240992653734GPa
O3.5Sc1Pt1    78.37899623136686GPa   171.50534100870013GPa   7.262321465747533GPa
O3.5Tb1Pt2    60.297113423601644GPa   164.56293567722528GPa   3.797385814047031GPa
O3.5Tc1Te1.5    63.42124077410485GPa   100.80021241351147GPa   10.179594883988315GPa
O3.5Te3Tl1    35.26904305850344GPa   80.97269208617791GPa   3.0806465622449215GPa
O3.5Ti1.5Pa1    87.46725076666884GPa   153.08945209990412GPa   11.20963236629336GPa
O3.66666667Nb1Mo1.33333333    89.15848256743752GPa   152.0057926665917GPa   11.817983836842377GPa
O3.66666667Nb1Tc1.33333333    86.32983607801596GPa   152.82399966621603GPa   10.915162312932537GPa
O3.66666667S1Hf1.33333333    84.61887623136619GPa   104.40862877895655GPa   17.98038467393862GPa
O3.66666667S1U1.33333333    62.272223241103895GPa   102.04018384639079GPa   9.582133102584985GPa
O3Ge1.5Ac1    54.71259168509093GPa   95.94157359599816GPa   7.775196166068923GPa
O3Ge1.5Pm1    51.820787243617076GPa   103.16029929681054GPa   5.998596792116148GPa
O3Ge1.5Pr1    53.1397985079133GPa   97.57776965069917GPa   7.036941388583513GPa
O3Ge1Pa2.5    54.09952589188099GPa   116.71163660463948GPa   5.399645363165762GPa
O3Ge1U2.5    49.89821712939397GPa   89.5025830955564GPa   6.943095355636395GPa
O3S1.5Ga1    77.62800953364183GPa   115.16081440319232GPa   13.079992622801381GPa
O3S1Dy1.33333333    62.72158373916861GPa   97.13817281978682GPa   10.497416217010532GPa
O3S1La1.33333333    52.82451044342965GPa   92.47818975783048GPa   7.576458271832756GPa
O3S1Pr1.33333333    51.32153605498015GPa   94.9287482380584GPa   6.751030225400569GPa
O3S1Tb1.33333333    64.20963964985702GPa   96.7711624335532GPa   11.126859737418897GPa
O3Sb1Te4.5    38.4940744685739GPa   86.43551738748461GPa   3.5685020949449786GPa
O3Te1.5Ac1    45.77184303864786GPa   86.05743358906946GPa   5.947006871479424GPa
O3Te1.5Pm1    44.995568765018874GPa   84.62487337589839GPa   5.854625594826363GPa
O3Te1.5Sm1    44.35242923051119GPa   81.83711704511218GPa   5.978797493823704GPa
O4.5Ag1Ce2    43.98331504315152GPa   83.97795066767664GPa   5.5847370166060895GPa
O4.5Al1S3    68.26627094961006GPa   122.37761497970533GPa   8.95227341673639GPa
O4.5As1Tc3    69.47562196953618GPa   150.14181966618642GPa   6.7037360323941595GPa
O4.5Br1Ba2    47.98387791479078GPa   90.8882309802705GPa   6.117974478850282GPa
O4.5Br1Th1    72.16357067179854GPa   98.23691849224798GPa   14.037923936813502GPa
O4.5Ca2Br1    58.14221746492456GPa   95.14488361139344GPa   9.106030793719823GPa
O4.5Ce1.5Au1    48.25048646626923GPa   95.97440947758456GPa   5.638803544230765GPa
O4.5Cl1Sn1.5    74.71853790069403GPa   116.1967561587993GPa   11.880577683249578GPa
O4.5Cl1Zr1    73.02658187118955GPa   98.83937940320338GPa   14.273128034266282GPa
O4.5Co3Dy1    75.02594089435983GPa   161.0263108834232GPa   7.231911726771191GPa
O4.5Co3Er1    71.00700216522768GPa   162.93724810601196GPa   6.162199018622662GPa
O4.5Co3Gd1    71.88325791010544GPa   161.2895093819623GPa   6.473545365949461GPa
O4.5Co3Ho1    73.30329132835412GPa   164.09118157535207GPa   6.608862101317845GPa
O4.5Co3Lu1    69.05149616162554GPa   158.89662080917904GPa   5.984100886034026GPa
O4.5Co3Tb1    73.76217191047634GPa   158.25166026537866GPa   7.135394333096009GPa
O4.5Co3Tm1    70.89589711903545GPa   162.79941551132265GPa   6.146105488894175GPa
O4.5Cr3Gd1    79.97969966277695GPa   150.67594469894652GPa   9.372233283049795GPa
O4.5Cr3Ho1    78.20864970555274GPa   146.5468029486625GPa   9.288526788761796GPa
O4.5Cr3Tb1    80.42987590428808GPa   150.8526072604877GPa   9.477590544368724GPa
O4.5Dy1Pt3    61.47656628858904GPa   148.32171102207207GPa   4.94155992942679GPa
O4.5Er1Pt3    60.80235302997616GPa   150.40187850649872GPa   4.663443491022838GPa
O4.5Fe3Ac1    83.5648549714934GPa   153.13743300719773GPa   10.111015506738303GPa
O4.5Fe3Dy1    74.73115924716896GPa   155.81684112725233GPa   7.560066909096722GPa
O4.5Fe3Er1    74.86221899023093GPa   151.23612550175662GPa   7.968924368107359GPa
O4.5Fe3Gd1    71.43479746696558GPa   158.10625158229456GPa   6.591164641966479GPa
O4.5Fe3Ho1    75.00798024427648GPa   155.81684112725233GPa   7.628812964882GPa
O4.5Fe3La1    83.79458256856591GPa   154.3712343191112GPa   10.051226080554473GPa
O4.5Fe3Nd1    79.9828416634815GPa   149.90130770035256GPa   9.447928608403306GPa
O4.5Fe3Pm1    73.30262396004997GPa   154.82814871490314GPa   7.284669676843128GPa
O4.5Fe3Pr1    80.73705043094037GPa   153.65816076400307GPa   9.293422595413537GPa
O4.5Fe3Sm1    72.46323374802859GPa   153.1733188322386GPa   7.2063938997717205GPa
O4.5Fe3Tb1    74.37933967078673GPa   157.39581205926672GPa   7.350153782320671GPa
O4.5Fe3Tm1    73.5259643927865GPa   150.70960327291567GPa   7.671085311435231GPa
O4.5Ga1Se3    59.72056532571713GPa   108.3108189626296GPa   7.9033864635804765GPa
O4.5K1Ce2    56.22838977915324GPa   71.39967880697394GPa   12.972670536974237GPa
O4.5Lu1Pt3    60.40741073106145GPa   151.79304534266868GPa   4.495120862660792GPa
O4.5Mg3Au1    60.065040469097255GPa   101.37589834646195GPa   8.900565297762416GPa
O4.5Mg3Rh1    62.708642023377045GPa   104.80021658461882GPa   9.345703000778014GPa
O4.5Mg3Tl1    62.376333340628186GPa   100.94966375818746GPa   9.778712895001735GPa
O4.5Na1Ce2    60.98230284070237GPa   76.85624318196514GPa   13.89733026931312GPa
O4.5Nb3Yb1    74.87271294114768GPa   143.01914566951072GPa   8.71269058025585GPa
O4.5Ni3Ac1    77.2126918655545GPa   144.58597627692134GPa   9.206074934250026GPa
O4.5Ni3Dy1    66.11445628891626GPa   162.33021743562628GPa   5.118634094730385GPa
O4.5Ni3Er1    64.77794519524879GPa   164.9138717541854GPa   4.68942322691299GPa
O4.5Ni3Gd1    69.50003624786785GPa   164.18223970183575GPa   5.745448758952993GPa
O4.5Ni3Ho1    66.09129355405258GPa   163.702039824793GPa   5.034148809999484GPa
O4.5Ni3La1    73.10221027423914GPa   143.89814305494127GPa   8.150734254318783GPa
O4.5Ni3Lu1    63.420284718863776GPa   168.0405516045056GPa   4.247796140073071GPa
O4.5Ni3Nd1    68.99848072515256GPa   146.0020478557015GPa   6.905887675800498GPa
O4.5Ni3Pm1    71.8195795327215GPa   149.26627364264118GPa   7.356214412077726GPa
O4.5Ni3Pr1    71.5846243579311GPa   144.76921818936557GPa   7.6720406180211445GPa
O4.5Ni3Sm1    71.02618934513181GPa   150.62924748562122GPa   7.048832346555512GPa
O4.5Ni3Tb1    66.24821403424019GPa   158.6627246054515GPa   5.368257398691927GPa
O4.5Ni3Tm1    63.51429683943827GPa   161.0702272262161GPa   4.635924064272556GPa
O4.5Os1Np1    80.14936023289587GPa   176.96770070331735GPa   7.288181361789885GPa
O4.5P1Re3    83.82980913834093GPa   153.54431215511394GPa   10.143192100646967GPa
O4.5Rb1Ce2    51.18775771446601GPa   72.4835339333184GPa   10.308725292313909GPa
O4.5Rh1Ba3    54.045872176998145GPa   73.79067621358459GPa   11.337270920051072GPa
O4.5S2.5Os1    79.82679173452748GPa   106.66060127334511GPa   15.472948025740465GPa
O4.5S2Ta1    85.40610293674898GPa   103.90218810351688GPa   18.445794168477125GPa
O4.5S3Bi1    75.6592128500224GPa   101.6569939243368GPa   14.786147496119288GPa
O4.5Se3Er1    54.428747488247176GPa   97.44722387906607GPa   7.484517569930244GPa
O4.5Se3In1    57.23743095055072GPa   101.75982902615198GPa   7.88665040902726GPa
O4.5Se3Lu1    56.63161940527376GPa   97.96315216361026GPa   8.17133532503877GPa
O4.5Se3Nd1    55.80478709277041GPa   97.87070062937495GPa   7.898701154808453GPa
O4.5Se3Tm1    53.591790633454856GPa   97.56429094101163GPa   7.188895590344538GPa
O4.5Sn3Ac1    43.65378280529783GPa   95.67056457120441GPa   4.2737395592789325GPa
O4.5Sn3Dy1    40.97179605944144GPa   95.71420762313195GPa   3.504273233547476GPa
O4.5Sn3Er1    43.794020352742166GPa   101.01968040446451GPa   3.8636951947190763GPa
O4.5Sn3Gd1    46.50811625205642GPa   97.35178331569486GPa   4.9649045268069125GPa
O4.5Sn3Ho1    40.468202311244184GPa   95.71420762313195GPa   3.364620514458572GPa
O4.5Sn3La1    44.25239749202225GPa   101.24537142058716GPa   3.972044169324861GPa
O4.5Sn3Lu1    40.3151545477778GPa   103.54668890603632GPa   2.7665696277591545GPa
O4.5Sn3Nd1    42.62767482979596GPa   92.92488779366471GPa   4.218123995653738GPa
O4.5Sn3Pm1    47.455631062589454GPa   91.65265526100715GPa   5.8553410502226715GPa
O4.5Sn3Pr1    43.42993482979597GPa   94.94955235939787GPa   4.272492536332462GPa
O4.5Sn3Sm1    48.59502341431537GPa   91.65265526100715GPa   6.231853137796016GPa
O4.5Sn3Tb1    41.16331372285644GPa   95.75504900807535GPa   3.554453007190501GPa
O4.5Sn3Tm1    41.175433549045074GPa   96.12636463917103GPa   3.5282121052262827GPa
O4.5Sr3Au1    43.480158255430894GPa   72.90682253510607GPa   6.926408516523875GPa
O4.5Sr3Tl1    46.62773504284291GPa   79.68405204357967GPa   7.113377700890952GPa
O4.5Te2Ta1    60.677734713215756GPa   93.94522549424339GPa   10.242900196297988GPa
O4.5Te3La1    43.09973193396767GPa   91.01250426890365GPa   4.540230442751581GPa
O4.5Te3Nd1    43.49216171821084GPa   88.42430349451341GPa   4.924145892370472GPa
O4.5Te3Pr1    42.854426583477554GPa   88.93207149613313GPa   4.669800910410921GPa
O4.5Ti2Dy1    86.77155105315961GPa   175.276834870871GPa   8.959818048972263GPa
O4.5Ti2Eu1    82.38180212510827GPa   130.31177070127262GPa   12.444826721537767GPa
O4.5Ti2Ho1    85.87464260858566GPa   175.276834870871GPa   8.74370894066657GPa
O4.5Ti2Pm1    87.39083348102737GPa   139.01680068373307GPa   12.882318054853078GPa
O4.5Ti2Tm1    80.38509908413965GPa   170.12566691649263GPa   7.829598974339811GPa
O4.5V2.5Zr1    85.62656509863909GPa   163.49488844713358GPa   9.675294634604896GPa
O4.5V3Dy1    83.45647276225347GPa   157.31668417286446GPa   9.67552170349495GPa
O4.5V3Er1    80.85876052481478GPa   160.07083708457554GPa   8.75021269211138GPa
O4.5V3Gd1    84.72198369865735GPa   163.80658473017544GPa   9.41353556820977GPa
O4.5V3Ho1    81.7423605525921GPa   157.05273646758403GPa   9.246205522279674GPa
O4.5V3La1    89.2814099138373GPa   151.6615077267388GPa   11.89331718497463GPa
O4.5V3Lu1    78.35901232737535GPa   161.35139848710585GPa   8.016966022526073GPa
O4.5V3Nd1    82.85870433377957GPa   151.07007210375764GPa   10.124254910394093GPa
O4.5V3Pm1    82.92899683665651GPa   156.51411903900458GPa   9.610494843696406GPa
O4.5V3Pr1    84.79441284467038GPa   153.2591867059855GPa   10.438954163519181GPa
O4.5V3Sm1    84.25714717103806GPa   158.46689206035416GPa   9.780320658848746GPa
O4.5V3Tb1    82.24842028985341GPa   160.8861506851319GPa   9.035164745116731GPa
O4.5V3Tm1    79.6785686863145GPa   159.08809367924434GPa   8.533690342126874GPa
O4.5V3Yb1    80.3098107328502GPa   154.9448733454986GPa   9.061228788019907GPa
O4.5Y1Pt3    53.476236058558754GPa   142.51500230415235GPa   3.5153143126355406GPa
O4.5Y1W1.5    80.16404084479183GPa   140.40126920767173GPa   10.492427256657379GPa
O4.5Y2Au1    49.5007597617394GPa   91.32349859090455GPa   6.576178780450743GPa
O4.5Zn3I1    62.056086414766696GPa   111.80473230353556GPa   8.237460299581109GPa
O4Al1.66666667Au1    61.57015929622486GPa   104.0396693276596GPa   9.057354927030396GPa
O4Au1Ac1.66666667    35.371767467854646GPa   72.13973940348697GPa   3.99613797522927GPa
O4La1.33333333Pt1    43.57627703142202GPa   84.92621448494678GPa   5.335566018644441GPa
O4P1.33333333Np1    74.00503806126034GPa   103.91368260352264GPa   13.675407357464255GPa
O4P1.33333333Pa1    65.99937076594168GPa   102.3273806249902GPa   10.887749137899021GPa
O4P1.33333333U1    74.84273774102438GPa   106.96198666180304GPa   13.44236140112601GPa
O4Pd1Dy1.33333333    59.52414124525688GPa   96.88816658030814GPa   9.350362092671293GPa
